session_id,date,simulator_id,instructor_id,student_id,training_type,scheduled_duration_hours,actual_duration_hours,outcome,student_satisfaction_score
SESS-02307,2024-10-06,SIM-011,INST-018,STU-5869,Upgrade Training,5.7,6.1000000000000005,Failed,4
SESS-00840,2024-10-06,SIM-008,INST-015,STU-7012,Recurrent Training,4.8,4.3,Passed,3
SESS-00420,2024-10-06,SIM-012,INST-015,STU-5016,Initial Training,6.0,5.7,Passed,4
SESS-01588,2024-10-06,SIM-006,INST-019,STU-4282,Recurrent Training,2.7,2.7,Passed,4
SESS-01606,2024-10-06,SIM-010,INST-012,STU-2179,Type Rating,3.4,3.1999999999999997,Passed,5
SESS-02275,2024-10-07,SIM-008,INST-011,STU-5754,Type Rating,3.8,3.8,Passed,4
SESS-02192,2024-10-07,SIM-009,INST-001,STU-9769,Type Rating,5.4,5.2,Passed,3
SESS-01029,2024-10-07,SIM-006,INST-015,STU-6353,Type Rating,3.4,3.4,Passed,3
SESS-00659,2024-10-07,SIM-008,INST-003,STU-5306,Line Training,4.5,4.2,Passed,4
SESS-02341,2024-10-07,SIM-010,INST-025,STU-8229,Type Rating,2.4,2.6,Cancelled,2
SESS-00594,2024-10-08,SIM-004,INST-020,STU-8557,Upgrade Training,5.4,5.5,Failed,2
SESS-00370,2024-10-08,SIM-005,INST-017,STU-9369,Upgrade Training,5.0,4.6,Passed,3
SESS-00071,2024-10-08,SIM-004,INST-010,STU-6419,Initial Training,4.2,4.1000000000000005,Passed,4
SESS-02188,2024-10-08,SIM-003,INST-024,STU-7440,Line Training,2.5,2.0,Passed,3
SESS-02306,2024-10-08,SIM-009,INST-001,STU-9868,Type Rating,2.9,3.3,Passed,3
SESS-01541,2024-10-08,SIM-008,INST-025,STU-2377,Upgrade Training,3.8,3.6999999999999997,Passed,3
SESS-00812,2024-10-08,SIM-008,INST-009,STU-6218,Upgrade Training,2.4,2.1999999999999997,Passed,5
SESS-02189,2024-10-08,SIM-006,INST-020,STU-5539,Line Training,5.7,5.7,Passed,4
SESS-00777,2024-10-08,SIM-002,INST-001,STU-7235,Upgrade Training,4.4,3.9000000000000004,Passed,3
SESS-02031,2024-10-09,SIM-007,INST-014,STU-3567,Initial Training,2.2,2.4000000000000004,Passed,5
SESS-02054,2024-10-09,SIM-009,INST-025,STU-4160,Recurrent Training,5.8,5.8,Passed,4
SESS-00228,2024-10-09,SIM-009,INST-025,STU-3981,Upgrade Training,3.4,3.6999999999999997,Failed,2
SESS-02299,2024-10-09,SIM-003,INST-001,STU-6582,Upgrade Training,2.5,2.1,Passed,3
SESS-00225,2024-10-09,SIM-002,INST-025,STU-3126,Line Training,4.2,4.3,Passed,3
SESS-02330,2024-10-09,SIM-009,INST-015,STU-9350,Initial Training,3.5,3.6,Cancelled,2
SESS-01215,2024-10-09,SIM-003,INST-015,STU-8679,Recurrent Training,3.9,4.1,Passed,4
SESS-01430,2024-10-09,SIM-007,INST-012,STU-7898,Recurrent Training,3.2,2.9000000000000004,Passed,3
SESS-00478,2024-10-09,SIM-009,INST-014,STU-6343,Type Rating,2.3,2.6999999999999997,Passed,5
SESS-00600,2024-10-09,SIM-008,INST-014,STU-2783,Initial Training,3.4,3.1,Passed,5
SESS-01822,2024-10-09,SIM-005,INST-019,STU-9377,Upgrade Training,5.5,5.9,Passed,3
SESS-01617,2024-10-09,SIM-008,INST-015,STU-8844,Upgrade Training,5.0,5.4,Failed,3
SESS-00033,2024-10-10,SIM-006,INST-009,STU-3085,Initial Training,3.3,3.0,Passed,5
SESS-01437,2024-10-10,SIM-006,INST-025,STU-5227,Initial Training,4.7,5.1000000000000005,Failed,4
SESS-01223,2024-10-10,SIM-002,INST-009,STU-3910,Line Training,2.4,1.9,Passed,5
SESS-00245,2024-10-10,SIM-007,INST-012,STU-5728,Type Rating,4.3,3.9,Passed,5
SESS-01235,2024-10-10,SIM-002,INST-011,STU-2986,Recurrent Training,5.6,6.1,Passed,3
SESS-01086,2024-10-10,SIM-004,INST-008,STU-2040,Upgrade Training,2.1,1.9000000000000001,Passed,5
SESS-01145,2024-10-10,SIM-002,INST-019,STU-2663,Recurrent Training,5.7,5.4,Completed,5
SESS-00558,2024-10-10,SIM-007,INST-012,STU-4560,Upgrade Training,5.4,5.1000000000000005,Passed,5
SESS-02393,2024-10-11,SIM-012,INST-015,STU-9207,Recurrent Training,4.9,4.9,Passed,4
SESS-00758,2024-10-12,SIM-008,INST-024,STU-9732,Upgrade Training,5.7,6.1000000000000005,Passed,3
SESS-01807,2024-10-12,SIM-006,INST-019,STU-1205,Upgrade Training,3.3,3.0999999999999996,Passed,4
SESS-01217,2024-10-12,SIM-001,INST-020,STU-1493,Initial Training,2.8,2.6999999999999997,Passed,5
SESS-00247,2024-10-12,SIM-002,INST-009,STU-6990,Initial Training,3.5,3.8,Cancelled,2
SESS-00545,2024-10-12,SIM-010,INST-008,STU-9996,Type Rating,2.4,1.9,Passed,3
SESS-02162,2024-10-12,SIM-010,INST-012,STU-7918,Initial Training,3.9,3.5,Passed,3
SESS-01575,2024-10-13,SIM-009,INST-025,STU-1432,Initial Training,5.8,6.3,Passed,4
SESS-00961,2024-10-13,SIM-005,INST-022,STU-9612,Recurrent Training,5.3,5.6,Passed,5
SESS-01124,2024-10-13,SIM-001,INST-024,STU-7051,Initial Training,2.1,2.5,Passed,3
SESS-01440,2024-10-13,SIM-008,INST-024,STU-2264,Initial Training,2.7,3.0,Passed,4
SESS-00335,2024-10-13,SIM-004,INST-008,STU-4977,Initial Training,5.1,5.199999999999999,Passed,3
SESS-00565,2024-10-14,SIM-004,INST-016,STU-7371,Upgrade Training,5.5,5.2,Passed,5
SESS-02040,2024-10-14,SIM-007,INST-006,STU-8693,Upgrade Training,5.6,5.8,Passed,4
SESS-00944,2024-10-14,SIM-005,INST-019,STU-2435,Line Training,3.4,3.1,Cancelled,3
SESS-00367,2024-10-14,SIM-010,INST-019,STU-9281,Recurrent Training,2.8,3.0,Passed,4
SESS-00238,2024-10-14,SIM-010,INST-019,STU-2739,Initial Training,2.5,2.3,Passed,4
SESS-00560,2024-10-14,SIM-012,INST-011,STU-8870,Line Training,4.8,4.8999999999999995,Passed,5
SESS-02434,2024-10-14,SIM-007,INST-018,STU-4737,Initial Training,2.7,2.7,Passed,3
SESS-00680,2024-10-15,SIM-005,INST-022,STU-8126,Initial Training,4.5,4.5,Passed,5
SESS-02125,2024-10-15,SIM-001,INST-009,STU-8859,Upgrade Training,3.1,2.7,Completed,5
SESS-00052,2024-10-15,SIM-005,INST-017,STU-1444,Upgrade Training,2.1,1.7000000000000002,Passed,4
SESS-02033,2024-10-15,SIM-011,INST-018,STU-3553,Recurrent Training,3.1,3.2,Passed,5
SESS-01413,2024-10-15,SIM-008,INST-015,STU-8279,Type Rating,2.8,3.0999999999999996,Passed,4
SESS-00607,2024-10-16,SIM-007,INST-012,STU-3395,Initial Training,2.6,2.8000000000000003,Passed,4
SESS-01008,2024-10-16,SIM-009,INST-009,STU-1981,Upgrade Training,5.4,5.4,Failed,3
SESS-00061,2024-10-16,SIM-007,INST-018,STU-1672,Upgrade Training,5.2,5.0,Passed,4
SESS-00455,2024-10-17,SIM-005,INST-010,STU-1530,Upgrade Training,3.6,3.3000000000000003,Cancelled,3
SESS-02193,2024-10-17,SIM-003,INST-011,STU-1981,Initial Training,2.8,2.3,Failed,3
SESS-00824,2024-10-17,SIM-004,INST-022,STU-6606,Upgrade Training,3.7,3.7,Cancelled,2
SESS-02019,2024-10-17,SIM-009,INST-024,STU-2960,Upgrade Training,2.2,2.6,Passed,5
SESS-01946,2024-10-17,SIM-002,INST-016,STU-3961,Initial Training,4.7,4.2,Completed,4
SESS-01504,2024-10-17,SIM-006,INST-014,STU-1515,Line Training,2.0,1.6,Passed,4
SESS-02269,2024-10-17,SIM-004,INST-016,STU-4014,Initial Training,4.6,4.1,Cancelled,2
SESS-00322,2024-10-17,SIM-010,INST-012,STU-8790,Recurrent Training,5.6,5.3999999999999995,Passed,3
SESS-00796,2024-10-18,SIM-006,INST-014,STU-1477,Type Rating,4.7,5.0,Passed,3
SESS-02028,2024-10-18,SIM-002,INST-001,STU-4188,Recurrent Training,3.0,3.4,Passed,5
SESS-00903,2024-10-18,SIM-012,INST-024,STU-1977,Recurrent Training,3.3,3.0999999999999996,Completed,3
SESS-00510,2024-10-18,SIM-011,INST-017,STU-8496,Recurrent Training,6.0,5.6,Passed,5
SESS-01230,2024-10-18,SIM-004,INST-006,STU-9043,Upgrade Training,5.2,5.2,Passed,5
SESS-00234,2024-10-19,SIM-011,INST-019,STU-7825,Upgrade Training,3.1,3.2,Passed,3
SESS-02164,2024-10-19,SIM-002,INST-009,STU-4060,Recurrent Training,2.5,2.7,Passed,4
SESS-01607,2024-10-19,SIM-005,INST-019,STU-8761,Upgrade Training,4.0,4.0,Passed,4
SESS-01034,2024-10-19,SIM-008,INST-025,STU-4677,Line Training,2.7,2.2,Failed,2
SESS-00201,2024-10-19,SIM-007,INST-002,STU-7825,Initial Training,2.0,1.7,Passed,5
SESS-02003,2024-10-19,SIM-009,INST-016,STU-6074,Line Training,5.5,5.2,Passed,5
SESS-00725,2024-10-19,SIM-011,INST-011,STU-3534,Line Training,5.7,5.3,Passed,4
SESS-00870,2024-10-19,SIM-011,INST-014,STU-5105,Line Training,2.4,2.6999999999999997,Completed,3
SESS-00503,2024-10-19,SIM-002,INST-009,STU-4111,Initial Training,4.9,4.7,Passed,5
SESS-01809,2024-10-19,SIM-004,INST-016,STU-2287,Initial Training,3.0,3.1,Completed,5
SESS-00992,2024-10-19,SIM-006,INST-019,STU-8697,Initial Training,4.6,4.6,Passed,3
SESS-00528,2024-10-20,SIM-003,INST-003,STU-9095,Type Rating,4.7,4.3,Failed,2
SESS-00573,2024-10-20,SIM-006,INST-010,STU-6866,Upgrade Training,5.4,5.0,Passed,5
SESS-02468,2024-10-20,SIM-009,INST-016,STU-8366,Line Training,3.6,4.1,Passed,3
SESS-00413,2024-10-20,SIM-010,INST-012,STU-2889,Line Training,2.6,2.3000000000000003,Passed,5
SESS-01698,2024-10-20,SIM-009,INST-024,STU-3728,Type Rating,3.2,3.2,Passed,5
SESS-01117,2024-10-20,SIM-001,INST-024,STU-3293,Line Training,3.2,3.4000000000000004,Passed,5
SESS-00937,2024-10-20,SIM-004,INST-014,STU-3409,Line Training,3.9,4.2,Passed,5
SESS-00200,2024-10-21,SIM-008,INST-016,STU-4963,Upgrade Training,4.1,4.3,Passed,4
SESS-01664,2024-10-21,SIM-005,INST-008,STU-9096,Initial Training,3.7,3.8000000000000003,Cancelled,2
SESS-01320,2024-10-21,SIM-002,INST-001,STU-2670,Recurrent Training,4.9,5.1000000000000005,Completed,3
SESS-01880,2024-10-21,SIM-009,INST-020,STU-6468,Line Training,5.2,5.3,Passed,5
SESS-00733,2024-10-21,SIM-012,INST-014,STU-9269,Initial Training,5.9,5.5,Passed,4
SESS-01522,2024-10-21,SIM-006,INST-024,STU-1076,Line Training,2.1,2.5,Passed,4
SESS-00117,2024-10-21,SIM-009,INST-016,STU-5847,Type Rating,2.9,3.4,Passed,4
SESS-01771,2024-10-22,SIM-001,INST-014,STU-7565,Type Rating,3.7,3.8000000000000003,Passed,3
SESS-02127,2024-10-22,SIM-012,INST-025,STU-1721,Initial Training,3.6,3.8000000000000003,Cancelled,3
SESS-02314,2024-10-22,SIM-006,INST-001,STU-4072,Type Rating,4.7,4.7,Failed,2
SESS-02084,2024-10-22,SIM-010,INST-025,STU-6424,Initial Training,5.1,5.3,Passed,3
SESS-01335,2024-10-22,SIM-006,INST-020,STU-9035,Line Training,4.6,4.8,Passed,5
SESS-02428,2024-10-23,SIM-009,INST-010,STU-7293,Line Training,2.6,2.7,Passed,5
SESS-01831,2024-10-23,SIM-008,INST-010,STU-2831,Type Rating,2.6,2.8000000000000003,Passed,4
SESS-00121,2024-10-23,SIM-010,INST-008,STU-6977,Type Rating,3.2,3.4000000000000004,Passed,3
SESS-00035,2024-10-23,SIM-001,INST-025,STU-6279,Line Training,3.1,3.1,Passed,4
SESS-00971,2024-10-23,SIM-009,INST-016,STU-1229,Recurrent Training,4.0,4.0,Passed,5
SESS-00285,2024-10-23,SIM-009,INST-003,STU-2196,Line Training,5.3,4.8,Passed,4
SESS-02359,2024-10-24,SIM-009,INST-011,STU-2889,Upgrade Training,3.9,4.2,Completed,3
SESS-01485,2024-10-24,SIM-009,INST-024,STU-1534,Upgrade Training,2.4,2.6,Passed,4
SESS-00982,2024-10-24,SIM-002,INST-019,STU-5472,Initial Training,3.1,3.4,Passed,5
SESS-02109,2024-10-24,SIM-010,INST-025,STU-7031,Initial Training,2.0,2.0,Passed,3
SESS-00841,2024-10-24,SIM-004,INST-006,STU-8889,Upgrade Training,3.9,4.4,Passed,3
SESS-01017,2024-10-24,SIM-004,INST-008,STU-9605,Upgrade Training,5.7,5.5,Passed,3
SESS-01591,2024-10-24,SIM-005,INST-008,STU-5960,Initial Training,2.5,2.0,Passed,5
SESS-00828,2024-10-24,SIM-008,INST-025,STU-1003,Type Rating,2.4,2.6999999999999997,Passed,5
SESS-01954,2024-10-24,SIM-007,INST-003,STU-6087,Recurrent Training,3.3,3.6999999999999997,Passed,5
SESS-00253,2024-10-25,SIM-004,INST-018,STU-8871,Upgrade Training,4.3,4.0,Passed,5
SESS-01655,2024-10-25,SIM-008,INST-003,STU-1534,Line Training,5.8,6.0,Passed,3
SESS-00020,2024-10-25,SIM-012,INST-011,STU-3426,Recurrent Training,4.2,4.1000000000000005,Passed,3
SESS-00508,2024-10-25,SIM-007,INST-017,STU-2166,Type Rating,3.9,3.9,Failed,2
SESS-00346,2024-10-25,SIM-008,INST-014,STU-7566,Type Rating,3.8,3.8,Passed,5
SESS-00726,2024-10-25,SIM-006,INST-009,STU-5093,Line Training,2.6,2.3000000000000003,Passed,4
SESS-00480,2024-10-25,SIM-004,INST-020,STU-2641,Initial Training,2.6,3.0,Passed,5
SESS-01932,2024-10-26,SIM-010,INST-024,STU-3487,Recurrent Training,5.6,5.3,Passed,3
SESS-01886,2024-10-26,SIM-005,INST-010,STU-6351,Initial Training,2.6,2.6,Failed,4
SESS-00571,2024-10-26,SIM-003,INST-014,STU-5178,Line Training,4.2,3.7,Passed,4
SESS-00427,2024-10-26,SIM-012,INST-019,STU-2785,Recurrent Training,2.3,1.9999999999999998,Passed,3
SESS-00773,2024-10-26,SIM-011,INST-014,STU-9952,Type Rating,4.9,4.5,Passed,4
SESS-00554,2024-10-26,SIM-011,INST-016,STU-8912,Type Rating,4.2,4.6000000000000005,Passed,3
SESS-02336,2024-10-27,SIM-010,INST-025,STU-4268,Initial Training,3.0,3.1,Passed,5
SESS-02149,2024-10-27,SIM-001,INST-001,STU-6751,Upgrade Training,5.1,5.5,Passed,5
SESS-01780,2024-10-27,SIM-008,INST-020,STU-1440,Type Rating,3.4,3.1,Passed,5
SESS-00492,2024-10-27,SIM-011,INST-011,STU-6730,Initial Training,2.7,2.5,Failed,3
SESS-01995,2024-10-27,SIM-007,INST-006,STU-9893,Recurrent Training,5.8,5.5,Passed,4
SESS-00149,2024-10-27,SIM-007,INST-022,STU-6400,Line Training,5.2,5.4,Passed,4
SESS-02108,2024-10-28,SIM-006,INST-024,STU-1589,Initial Training,4.2,3.9000000000000004,Completed,5
SESS-00080,2024-10-28,SIM-006,INST-003,STU-8025,Initial Training,5.6,5.3999999999999995,Passed,5
SESS-02276,2024-10-28,SIM-012,INST-009,STU-2028,Type Rating,3.1,3.1,Completed,4
SESS-01873,2024-10-28,SIM-005,INST-011,STU-5896,Initial Training,5.3,5.3999999999999995,Failed,4
SESS-00516,2024-10-28,SIM-002,INST-025,STU-6015,Line Training,2.5,2.2,Passed,3
SESS-01346,2024-10-28,SIM-006,INST-010,STU-9021,Recurrent Training,4.1,3.6999999999999997,Passed,4
SESS-01598,2024-10-28,SIM-008,INST-010,STU-6703,Upgrade Training,3.0,3.1,Passed,4
SESS-01632,2024-10-28,SIM-006,INST-016,STU-7294,Initial Training,5.3,5.1,Passed,3
SESS-00993,2024-10-29,SIM-001,INST-014,STU-7189,Upgrade Training,2.2,2.3000000000000003,Passed,4
SESS-01379,2024-10-29,SIM-007,INST-002,STU-3436,Upgrade Training,2.7,2.4000000000000004,Cancelled,2
SESS-01941,2024-10-29,SIM-010,INST-023,STU-8106,Initial Training,3.0,3.2,Passed,3
SESS-00774,2024-10-29,SIM-010,INST-025,STU-4308,Line Training,3.8,4.2,Passed,3
SESS-00883,2024-10-29,SIM-005,INST-011,STU-2047,Type Rating,3.8,4.1,Passed,3
SESS-00617,2024-10-30,SIM-003,INST-015,STU-3639,Type Rating,3.0,2.6,Passed,5
SESS-01003,2024-10-30,SIM-004,INST-016,STU-6518,Type Rating,4.9,4.7,Passed,5
SESS-01306,2024-10-30,SIM-012,INST-025,STU-4082,Line Training,2.4,2.6,Completed,3
SESS-00815,2024-10-30,SIM-003,INST-003,STU-8304,Initial Training,3.6,3.7,Passed,4
SESS-02065,2024-10-30,SIM-011,INST-019,STU-5861,Recurrent Training,2.6,2.7,Passed,5
SESS-00232,2024-10-30,SIM-003,INST-003,STU-3526,Upgrade Training,2.4,2.1,Passed,5
SESS-00425,2024-10-30,SIM-001,INST-014,STU-2020,Recurrent Training,4.5,4.4,Passed,3
SESS-01180,2024-10-31,SIM-009,INST-019,STU-2106,Upgrade Training,2.8,2.9,Passed,3
SESS-00477,2024-10-31,SIM-004,INST-018,STU-5225,Recurrent Training,6.0,5.8,Passed,5
SESS-02244,2024-10-31,SIM-008,INST-025,STU-5018,Upgrade Training,4.1,3.8,Passed,3
SESS-00739,2024-10-31,SIM-005,INST-020,STU-1396,Line Training,3.4,3.6999999999999997,Passed,3
SESS-00521,2024-10-31,SIM-009,INST-011,STU-1785,Line Training,5.1,5.3,Passed,5
SESS-01772,2024-11-01,SIM-012,INST-009,STU-9586,Upgrade Training,2.7,2.4000000000000004,Passed,5
SESS-00749,2024-11-01,SIM-001,INST-010,STU-9709,Type Rating,5.6,5.199999999999999,Passed,3
SESS-00079,2024-11-01,SIM-011,INST-020,STU-4697,Type Rating,4.2,4.5,Passed,4
SESS-01473,2024-11-01,SIM-004,INST-010,STU-4253,Upgrade Training,3.6,3.2,Completed,5
SESS-00846,2024-11-01,SIM-004,INST-018,STU-5981,Line Training,2.7,2.9000000000000004,Passed,5
SESS-01548,2024-11-01,SIM-005,INST-010,STU-5718,Recurrent Training,3.4,3.6,Passed,3
SESS-00827,2024-11-01,SIM-005,INST-010,STU-7208,Type Rating,4.4,4.2,Passed,5
SESS-00572,2024-11-01,SIM-012,INST-011,STU-1833,Recurrent Training,2.2,2.5,Failed,4
SESS-02478,2024-11-02,SIM-012,INST-010,STU-5108,Recurrent Training,4.6,4.6,Passed,4
SESS-00639,2024-11-02,SIM-008,INST-014,STU-9364,Upgrade Training,3.1,3.1,Completed,3
SESS-01820,2024-11-02,SIM-012,INST-016,STU-7697,Upgrade Training,4.5,4.9,Cancelled,3
SESS-01154,2024-11-02,SIM-004,INST-018,STU-6381,Line Training,3.4,2.9,Passed,5
SESS-02344,2024-11-02,SIM-007,INST-018,STU-9796,Upgrade Training,2.5,2.7,Passed,3
SESS-01852,2024-11-02,SIM-012,INST-020,STU-8982,Recurrent Training,2.4,2.1999999999999997,Passed,3
SESS-01198,2024-11-02,SIM-001,INST-024,STU-8037,Upgrade Training,3.5,4.0,Passed,3
SESS-01258,2024-11-02,SIM-005,INST-022,STU-8270,Initial Training,2.8,3.0,Completed,4
SESS-02427,2024-11-03,SIM-012,INST-003,STU-8474,Line Training,5.3,4.8999999999999995,Passed,5
SESS-00624,2024-11-03,SIM-001,INST-024,STU-1639,Type Rating,2.7,3.1,Failed,4
SESS-01975,2024-11-03,SIM-011,INST-008,STU-3938,Recurrent Training,4.9,5.2,Passed,3
SESS-01039,2024-11-03,SIM-007,INST-020,STU-4531,Initial Training,2.5,3.0,Failed,3
SESS-01011,2024-11-03,SIM-012,INST-010,STU-4868,Line Training,4.6,4.5,Passed,3
SESS-00782,2024-11-03,SIM-005,INST-011,STU-1107,Initial Training,3.8,3.5,Passed,5
SESS-01036,2024-11-03,SIM-005,INST-018,STU-5262,Recurrent Training,2.2,1.8000000000000003,Passed,4
SESS-02372,2024-11-03,SIM-009,INST-025,STU-9847,Recurrent Training,2.3,2.3,Passed,4
SESS-00501,2024-11-03,SIM-010,INST-008,STU-7620,Recurrent Training,5.6,5.8,Passed,5
SESS-00397,2024-11-03,SIM-003,INST-014,STU-5668,Line Training,4.6,4.8999999999999995,Passed,5
SESS-01388,2024-11-04,SIM-009,INST-001,STU-2971,Type Rating,5.5,5.0,Passed,5
SESS-00213,2024-11-04,SIM-004,INST-014,STU-7981,Line Training,4.6,4.3,Passed,4
SESS-02304,2024-11-04,SIM-004,INST-018,STU-2640,Type Rating,5.5,5.4,Failed,2
SESS-01089,2024-11-04,SIM-010,INST-024,STU-8675,Recurrent Training,4.4,4.0,Passed,4
SESS-00672,2024-11-05,SIM-004,INST-020,STU-7479,Line Training,4.6,4.3999999999999995,Passed,4
SESS-02370,2024-11-05,SIM-001,INST-016,STU-1423,Line Training,2.2,2.4000000000000004,Passed,4
SESS-01944,2024-11-05,SIM-010,INST-019,STU-7911,Recurrent Training,3.4,3.6999999999999997,Passed,5
SESS-02160,2024-11-05,SIM-011,INST-017,STU-1387,Type Rating,2.4,2.3,Passed,4
SESS-02317,2024-11-05,SIM-009,INST-024,STU-9153,Type Rating,4.8,4.3,Passed,3
SESS-01514,2024-11-05,SIM-006,INST-015,STU-9691,Upgrade Training,3.0,2.9,Passed,3
SESS-00839,2024-11-05,SIM-011,INST-008,STU-1121,Initial Training,3.4,3.5,Passed,5
SESS-00713,2024-11-06,SIM-007,INST-018,STU-2161,Upgrade Training,3.0,2.5,Passed,3
SESS-00524,2024-11-06,SIM-007,INST-023,STU-3247,Type Rating,4.6,4.5,Passed,3
SESS-02362,2024-11-06,SIM-012,INST-019,STU-9907,Recurrent Training,3.0,3.4,Passed,3
SESS-00143,2024-11-07,SIM-003,INST-010,STU-3430,Initial Training,2.3,1.9,Completed,4
SESS-01347,2024-11-07,SIM-001,INST-009,STU-2623,Upgrade Training,5.5,5.9,Passed,3
SESS-01221,2024-11-07,SIM-005,INST-013,STU-7404,Upgrade Training,4.5,5.0,Passed,3
SESS-02111,2024-11-07,SIM-006,INST-011,STU-5198,Upgrade Training,3.6,3.4,Passed,4
SESS-01351,2024-11-07,SIM-001,INST-020,STU-7852,Line Training,4.8,5.0,Passed,3
SESS-00767,2024-11-07,SIM-008,INST-003,STU-7232,Recurrent Training,3.7,3.9000000000000004,Passed,4
SESS-00556,2024-11-07,SIM-011,INST-011,STU-5067,Line Training,4.0,3.8,Passed,4
SESS-02479,2024-11-08,SIM-010,INST-024,STU-9391,Recurrent Training,3.2,3.3000000000000003,Passed,3
SESS-02394,2024-11-08,SIM-001,INST-016,STU-2008,Line Training,4.9,5.1000000000000005,Passed,4
SESS-02252,2024-11-08,SIM-008,INST-003,STU-3701,Initial Training,5.4,5.2,Passed,5
SESS-00761,2024-11-09,SIM-007,INST-017,STU-5372,Type Rating,2.5,2.6,Completed,5
SESS-01586,2024-11-09,SIM-011,INST-010,STU-8194,Recurrent Training,5.4,5.800000000000001,Passed,5
SESS-01929,2024-11-09,SIM-004,INST-018,STU-2094,Upgrade Training,4.7,4.3,Passed,4
SESS-00905,2024-11-09,SIM-010,INST-024,STU-3784,Recurrent Training,5.2,5.3,Passed,5
SESS-01562,2024-11-09,SIM-001,INST-019,STU-3014,Upgrade Training,4.1,3.9999999999999996,Passed,4
SESS-00831,2024-11-09,SIM-001,INST-009,STU-9362,Line Training,6.0,5.9,Passed,3
SESS-00606,2024-11-10,SIM-012,INST-009,STU-3717,Recurrent Training,5.4,5.7,Passed,3
SESS-01911,2024-11-10,SIM-002,INST-025,STU-2724,Type Rating,4.9,4.6000000000000005,Passed,4
SESS-01791,2024-11-10,SIM-009,INST-015,STU-8454,Upgrade Training,3.0,2.9,Passed,4
SESS-02483,2024-11-10,SIM-001,INST-009,STU-2040,Initial Training,3.1,3.3000000000000003,Passed,5
SESS-01974,2024-11-10,SIM-008,INST-024,STU-2042,Upgrade Training,2.5,2.5,Cancelled,4
SESS-00153,2024-11-10,SIM-012,INST-019,STU-1430,Upgrade Training,5.9,6.0,Passed,5
SESS-01734,2024-11-10,SIM-008,INST-024,STU-3400,Recurrent Training,6.0,5.6,Passed,4
SESS-01768,2024-11-11,SIM-006,INST-014,STU-8478,Recurrent Training,5.0,5.1,Passed,5
SESS-00766,2024-11-11,SIM-009,INST-015,STU-9027,Recurrent Training,5.7,5.9,Cancelled,3
SESS-01077,2024-11-11,SIM-005,INST-018,STU-6910,Upgrade Training,4.9,5.1000000000000005,Passed,5
SESS-01733,2024-11-11,SIM-002,INST-011,STU-8756,Upgrade Training,3.1,2.8000000000000003,Passed,3
SESS-00593,2024-11-11,SIM-008,INST-003,STU-5140,Upgrade Training,2.6,2.3000000000000003,Passed,3
SESS-00829,2024-11-11,SIM-005,INST-011,STU-8326,Recurrent Training,3.8,3.5,Passed,5
SESS-00034,2024-11-11,SIM-011,INST-022,STU-5930,Initial Training,4.7,4.6000000000000005,Failed,2
SESS-02180,2024-11-11,SIM-006,INST-003,STU-2031,Initial Training,5.9,5.7,Passed,4
SESS-01621,2024-11-11,SIM-008,INST-014,STU-7024,Upgrade Training,2.6,2.5,Passed,4
SESS-01357,2024-11-11,SIM-003,INST-014,STU-4115,Upgrade Training,4.8,5.2,Passed,5
SESS-00576,2024-11-12,SIM-006,INST-015,STU-9691,Line Training,3.3,3.3,Passed,5
SESS-01646,2024-11-12,SIM-004,INST-006,STU-1812,Recurrent Training,2.9,2.6,Passed,5
SESS-00165,2024-11-12,SIM-005,INST-018,STU-8538,Type Rating,5.9,6.2,Passed,4
SESS-00186,2024-11-12,SIM-003,INST-009,STU-3147,Upgrade Training,2.2,2.3000000000000003,Passed,3
SESS-00539,2024-11-12,SIM-001,INST-011,STU-2560,Line Training,4.1,3.9999999999999996,Passed,5
SESS-01148,2024-11-13,SIM-005,INST-018,STU-5739,Initial Training,2.2,2.4000000000000004,Passed,3
SESS-00708,2024-11-13,SIM-009,INST-016,STU-4912,Type Rating,4.5,4.3,Passed,3
SESS-02291,2024-11-13,SIM-005,INST-013,STU-2415,Upgrade Training,5.8,6.3,Passed,3
SESS-00419,2024-11-14,SIM-008,INST-010,STU-4974,Line Training,4.3,4.3,Passed,5
SESS-01338,2024-11-14,SIM-011,INST-022,STU-7914,Upgrade Training,3.4,3.0,Passed,4
SESS-01636,2024-11-14,SIM-012,INST-015,STU-8111,Upgrade Training,2.9,3.3,Completed,5
SESS-00744,2024-11-14,SIM-004,INST-015,STU-3315,Upgrade Training,5.0,5.2,Passed,5
SESS-01512,2024-11-14,SIM-007,INST-017,STU-2762,Upgrade Training,5.0,5.1,Passed,4
SESS-01087,2024-11-14,SIM-007,INST-004,STU-6681,Initial Training,5.6,5.5,Passed,4
SESS-00532,2024-11-14,SIM-012,INST-020,STU-5395,Recurrent Training,3.3,3.6999999999999997,Passed,3
SESS-01131,2024-11-15,SIM-011,INST-017,STU-7711,Line Training,2.4,2.3,Passed,4
SESS-02426,2024-11-15,SIM-006,INST-010,STU-7158,Upgrade Training,4.5,4.9,Passed,5
SESS-02051,2024-11-15,SIM-002,INST-003,STU-1174,Upgrade Training,2.1,2.3000000000000003,Failed,2
SESS-00246,2024-11-15,SIM-011,INST-017,STU-2946,Initial Training,5.1,4.699999999999999,Passed,3
SESS-01178,2024-11-15,SIM-006,INST-003,STU-1173,Recurrent Training,5.5,5.5,Passed,4
SESS-01811,2024-11-15,SIM-001,INST-015,STU-3731,Initial Training,4.7,4.8,Completed,5
